"day","empirical","exp"
2020-02-10,187,197.683479260841
2020-02-10,1086,469.086775725552
2020-02-10,747,859.172000201693
2020-02-10,342,269.163228682011
2020-02-10,451,277.233780975132
2020-02-10,374,162.851912485623
2020-02-10,208,317.416993371815
2020-02-10,170,207.420682941843
2020-02-10,380,473.559331776453
2020-02-10,529,290.798423392552
2020-02-10,398,384.542633961312
2020-02-10,309,361.306640213882
2020-02-10,404,356.023107351458
2020-02-10,545,321.905620526402
2020-02-10,303,403.656983595165
2020-02-10,255,211.350098855295
2020-02-10,387,339.013145608639
2020-02-10,385,384.477686241918
2020-02-10,486,723.012105544528
2020-02-10,436,155.385808107248
2020-02-10,275,291.936287882383
2020-02-10,322,194.905016593869
2020-02-10,297,269.696923938453
2020-02-10,369,462.924289235208
2020-02-10,183,223.925199252021
2020-02-10,197,250.211251413715
2020-02-10,241,170.533798264065
2020-02-10,179,124.05725180209
2020-02-10,541,503.302994390903
2020-02-10,555,496.011671606123
2020-02-10,638,669.620651008631
2020-02-10,401,928.532128034527
2020-02-10,729,794.435327725433
2020-02-10,1095,651.560914879631
2020-02-10,283,202.838078292295
2020-02-10,505,351.710984738886
2020-02-10,1264,643.485489370796
2020-02-10,479,599.416868830517
2020-02-10,1623,414.855573502537
2020-02-10,411,600.055114454841
2020-02-10,381,206.52659697064
2020-02-10,402,314.286271997369
2020-02-10,361,278.737240776569
2020-02-10,280,698.201446898125
2020-02-10,501,559.185548419824
2020-02-10,567,707.178316247181
2020-02-10,365,540.644707089766
2020-02-10,613,375.601024377962
2020-02-10,130,180.752443428791
2020-02-10,133,306.032232107331
2020-02-10,437,248.608334743649
2020-02-10,677,564.009953096851
2020-02-10,357,236.948777241077
2020-02-10,379,438.884367192237
2020-02-10,206,83.5671121126946
2020-02-10,208,178.327597149194
2020-02-10,162,110.743488310671
2020-02-10,116,157.804046532377
2020-02-10,264,176.777944772355
2020-02-10,147,189.727366324447
2020-02-10,310,235.480581896111
2020-02-10,201,175.061119967688
2020-02-10,164,143.379872023295
2020-02-10,216,137.437832954642
2020-02-10,165,119.983445595938
2020-02-10,240,183.028118311849
2020-02-10,268,213.498358408496
2020-02-10,190,189.34109594308
2020-02-10,124,121.106269691891
2020-02-10,225,140.175040170647
2020-02-10,390,263.51711882862
2020-02-10,133,168.773528841185
2020-02-10,257,254.922019082948
2020-02-10,237,376.780735508987
2020-02-10,540,315.618876422504
2020-02-10,208,167.508580438194
2020-02-10,213,107.810874951013
2020-02-10,136,193.733538107735
2020-02-10,564,423.077613229155
2020-02-10,951,551.173198412581
2020-02-10,203,145.536920143509
2020-02-10,402,237.274097253626
2020-02-10,369,235.470632440584
2020-02-10,844,243.831815384307
2020-02-10,58,137.273401724676
2020-02-10,321,286.007152664181
2020-02-10,261,354.685566315307
2020-02-10,188,196.529190440605
2020-02-10,563,608.352447293956
2020-02-10,397,277.52872398314
2020-02-10,431,233.819430157335
2020-02-10,477,223.784305341549
2020-02-10,656,531.905502916749
2020-02-10,429,234.010586876008
2020-02-10,173,242.593688767013
2020-02-10,317,204.204573795326
2020-02-10,252,278.193787885658
2020-02-10,333,257.664888246225
2020-02-10,367,468.826992538315
2020-02-10,203,240.276827919171
2020-02-10,76,83.7995299298875
2020-02-10,196,224.134747870916
2020-02-10,1274,790.25017704725
2020-02-10,1228,1084.53171641229
2020-02-10,1782,1068.83687968887
2020-02-10,331,342.814683753383
2020-02-10,357,258.892572158645
2020-02-10,335,304.679656184784
2020-02-10,64,79.2984072732032
2020-02-10,58,74.9706486331373
2020-02-10,31,91.8006976705912
2020-02-10,96,70.375447782613
2020-02-10,51,72.2979432794271
2020-02-10,68,46.6550623380517
2020-02-10,83,87.6805831578232
2020-02-10,45,49.3929118095943
2020-02-10,1011,695.573115067413
2020-02-10,85,143.290236284328
2020-02-10,171,228.4808318329
2020-02-10,507,472.205464370182
2020-02-10,631,501.195330903267
2020-02-10,175,134.148002331597
2020-02-10,1362,969.523972017787
2020-02-10,136,936.809786256642
2020-02-10,1958,626.365976169574
2020-02-10,960,1049.47803142052
2020-02-10,421,357.750774907034
2020-02-10,146,183.969209229539
2020-02-10,591,238.628538245455
2020-02-10,87,99.8963538128673
2020-02-10,206,299.926983501612
2020-02-10,213,297.439809520507
2020-02-10,193,163.325387135274
2020-02-10,377,150.143099842116
2020-02-10,299,181.636291852953
2020-02-10,194,164.327659716871
2020-02-10,337,285.100846453963
2020-02-10,435,124.207048320504
2020-02-10,239,127.744818387341
2020-02-10,498,582.541207656943
2020-02-10,391,289.65847683858
2020-02-10,76,133.05629582056
2020-02-10,178,117.905171055797
2020-02-10,59,158.944576472792
2020-02-10,58,72.1307673652105
2020-02-10,162,139.791601861116
2020-02-10,52,65.5470008415988
2020-02-10,72,108.312260598911
2020-02-10,66,56.7779204735639
2020-02-10,148,118.150333135347
2020-02-10,68,92.1212467800703
2020-02-10,155,56.1094662299642
2020-02-10,90,80.2073813482645
2020-02-10,83,46.6346555208794
2020-02-10,76,108.815104855747
2020-02-10,110,98.9986463600516
2020-02-10,378,136.863917360676
2020-02-10,1130,564.736888698323
2020-02-10,782,307.102199834447
2020-02-10,268,269.498378680309
2020-02-10,334,342.850374257064
2020-02-10,648,445.277826100375
2020-02-10,294,454.241817447834
2020-02-10,112,85.7687291352374
2020-02-10,174,257.758647785783
2020-02-10,589,300.257308423632
2020-02-10,913,559.65057828398
2020-02-10,297,299.533543732198
2020-02-10,170,290.303156037177
2020-02-10,462,285.509906460641
2020-02-10,901,613.573488369303
2020-02-10,721,425.336660436044
2020-02-10,925,599.501699725288
2020-02-10,533,582.500574050521
2020-02-10,1017,608.636112398922
2020-02-10,531,395.628566651019
2020-02-10,1085,409.276825475647
2020-02-10,724,311.120195211192
2020-02-10,239,310.425920460137
2020-02-10,638,453.200268594688
2020-02-10,990,737.427368747741
2020-02-10,162,218.106611314725
2020-02-10,179,393.053570681894
2020-02-10,95,116.232211522222
2020-02-10,368,585.068756801672
2020-02-10,218,267.575604765773
2020-02-10,215,285.283962119648
2020-02-10,105,278.157307351107
2020-02-10,239,215.80621522278
2020-02-10,222,393.196428104126
2020-02-10,13,436.25508323826
2020-02-10,167,125.943413183778
2020-02-10,333,394.818968778719
2020-02-10,706,536.094848774478
2020-02-10,309,186.719367154736
2020-02-10,142,175.153237160691
2020-02-10,102,150.085622727587
2020-02-10,224,330.829190736499
2020-02-10,215,226.820652137511
2020-02-10,532,466.657529272757
2020-02-10,229,243.281012367544
2020-02-10,375,172.299754176366
2020-02-10,178,161.781136783059
2020-02-10,251,142.278529765073
2020-02-10,125,231.352801782069
2020-02-10,105,94.0245219116544
2020-02-10,286,364.774858804901
2020-02-10,120,145.195554465566
2020-02-10,91,85.2134568538277
2020-02-10,379,407.224965420675
2020-02-10,49,80.5593433428515
2020-02-10,160,81.931796118739
2020-02-10,84,137.794490367584
2020-02-10,190,206.828363924026
2020-02-10,58,112.559669916023
2020-02-10,86,131.005054585553
2020-02-10,168,174.122013433449
2020-02-10,82,81.0234016908282
2020-02-10,92,76.6416902954169
2020-02-10,120,85.921886125694
2020-02-10,112,109.105537071202
2020-02-10,136,113.780529771267
2020-02-10,117,162.177197694431
2020-02-10,246,170.875085119207
2020-02-10,308,283.235990650828
2020-02-10,144,122.52443022854
2020-02-10,142,170.780295564425
2020-02-10,121,144.429533893688
2020-02-10,127,235.89244624485
2020-02-10,130,147.491704898728
2020-02-10,213,364.176853486602
2020-02-10,395,279.497467590606
2020-02-10,345,245.300850454051
2020-02-10,163,136.336119075216
2020-02-10,326,126.883302312997
2020-02-10,124,143.478834406045
2020-02-10,133,176.524583618127
2020-02-10,256,111.846041700528
2020-02-10,248,244.057852879598
2020-02-10,172,162.284932293476
2020-02-10,133,123.218627115946
2020-02-10,91,217.82054510372
2020-02-10,248,141.832693444559
2020-02-10,338,208.952418910928
2020-02-10,144,125.620194521027
2020-02-10,130,123.12981818638
2020-02-10,124,131.41340017435
2020-02-10,246,139.598202129933
2020-02-10,149,127.35551180258
2020-02-10,249,105.001976632436
2020-02-10,267,245.03782188342
2020-02-10,187,132.910542094488
2020-02-10,260,173.973297728762
2020-02-10,217,175.973598863918
2020-02-10,193,159.942397485125
2020-02-10,88,140.972387597576
2020-02-10,117,134.294884482762
2020-02-10,135,169.016922364183
2020-02-10,167,142.883358381911
2020-02-10,195,135.95724108444
2020-02-10,139,156.038766110999
2020-02-10,172,137.943701545886
2020-02-10,125,216.37643662464
2020-02-10,197,182.916236765042
2020-02-10,309,157.13978460185
2020-02-10,80,239.748833933182
2020-02-10,571,243.751864310427
2020-02-10,145,236.662632485347
2020-02-10,267,118.705897392824
2020-02-10,148,148.461112750046
2020-02-10,145,147.796682241044
2020-02-10,112,123.777123775409
2020-02-10,105,100.61671509983
2020-02-10,98,203.711849841982
2020-02-10,102,125.768264988982
2020-02-10,128,120.545920826917
2020-02-10,177,158.039510048529
2020-02-10,248,131.388528426675
2020-02-10,317,246.166126562127
2020-02-10,134,134.842442690068
2020-02-10,296,162.455046657505
2020-02-10,124,187.179206282208
2020-02-10,166,280.686604906692
2020-02-10,122,203.634611005992
2020-02-10,101,66.7146344945851
2020-02-10,109,108.466465139109
2020-02-10,91,71.6257807050471
2020-02-10,235,386.332651962435
2020-02-10,111,168.878375502126
2020-02-10,170,110.756099377624
2020-02-10,143,161.62662153108
2020-02-10,144,113.126053383534
2020-02-10,94,93.5381906026072
2020-02-10,274,124.558923214787
2020-02-10,208,119.075268214337
2020-02-10,191,188.144742169765
2020-02-10,323,375.626871647757
2020-02-10,108,201.450451867414
2020-02-10,250,289.729890719443
2020-02-10,203,189.977312685636
2020-02-10,389,289.433068350445
2020-02-10,332,240.880239824922
2020-02-10,169,402.9823382864
2020-02-10,582,436.90888918136
2020-02-10,82,92.9817785930766
2020-02-10,94,65.2305594353297
2020-02-10,76,70.9833983754694
2020-02-10,213,88.3642299739282
2020-02-10,130,93.3701136803218
2020-02-10,76,149.964108717501
2020-02-10,104,112.87806589598
2020-02-10,56,62.2610804038886
2020-02-10,54,121.962435481316
2020-02-10,100,196.839380125867
2020-02-10,78,311.638329573597
2020-02-10,91,64.2559902405991
2020-02-10,108,116.733018313019
2020-02-10,120,282.353940795336
2020-02-10,156,153.81576604786
2020-02-10,37,88.0098479638744
2020-02-10,199,132.503470634127
2020-02-10,128,146.941236884584
2020-02-10,196,180.579042037678
2020-02-10,260,174.731205540514
