"day","empirical","exp"
2020-02-10,104,78.7184069218177
2020-02-10,100,64.7007368156954
2020-02-10,101,76.7711931487609
2020-02-10,117,137.666597909244
2020-02-10,231,139.211932013492
2020-02-10,60,53.4881681369221
2020-02-10,43,69.0561712607837
2020-02-10,45,72.657404860462
2020-02-10,49,68.2733026135975
2020-02-10,64,31.3169048834803
2020-02-10,95,60.2797596261755
2020-02-10,66,96.8082842493987
2020-02-10,150,69.9832286488939
2020-02-10,126,72.0557226568637
2020-02-10,128,80.3201596086772
2020-02-10,180,128.846093106572
2020-02-10,234,148.759370440615
2020-02-10,346,179.995544341757
2020-02-10,157,173.020226285164
2020-02-10,325,165.418379103755
2020-02-10,283,161.187284712102
2020-02-10,208,128.608025516194
2020-02-10,231,146.92149199948
2020-02-10,170,162.564250416735
2020-02-10,142,117.662923085466
2020-02-10,0,403.931545711525
2020-02-10,173,142.061445412666
2020-02-10,186,127.802523506099
2020-02-10,65,103.06685167566
2020-02-10,139,209.441905099744
2020-02-10,478,131.528212215768
2020-02-10,343,162.745556295397
2020-02-10,341,161.078009252684
2020-02-10,165,160.261962466253
2020-02-10,133,58.7309252574776
2020-02-10,78,117.349744983562
2020-02-10,163,48.240387563674
2020-02-10,55,93.1601602917747
2020-02-10,184,175.116411528833
2020-02-10,123,89.5403643627309
2020-02-10,66,159.149853761454
2020-02-10,34,64.7585576249515
2020-02-10,139,91.2215205193316
2020-02-10,74,63.326904621583
2020-02-10,154,70.805488596837
2020-02-10,50,144.618004867085
2020-02-10,263,137.670653999074
2020-02-10,178,112.839675437364
2020-02-10,97,113.751873832454
2020-02-10,173,138.737308885283
2020-02-10,149,127.855133008713
2020-02-10,78,103.723939893521
2020-02-10,197,118.544228055057
2020-02-10,201,135.221379512427
2020-02-10,181,153.001280936959
2020-02-10,106,128.481290858887
2020-02-10,52,92.9898716483872
2020-02-10,181,123.068919860533
2020-02-10,250,113.599949731006
2020-02-10,42,68.145978585896
2020-02-10,273,185.608081495738
2020-02-10,71,96.9650402680588
2020-02-10,96,47.2301608114864
2020-02-10,153,139.066638875997
2020-02-10,50,60.7798069309152
2020-02-10,0,40.7225987038764
2020-02-10,280,147.686209958572
2020-02-10,139,162.15800457856
2020-02-10,117,123.862489053043
2020-02-10,46,50.5398018306016
2020-02-10,58,64.5236701181871
2020-02-10,66,54.2900137183908
2020-02-10,63,65.0143494479046
2020-02-10,21,19.7856902716999
2020-02-10,147,44.476345461951
2020-02-10,9,42.7021753217309
2020-02-10,78,34.8448146029899
2020-02-10,65,51.5035424590013
2020-02-10,232,154.731164662414
2020-02-10,291,189.796575793003
2020-02-10,217,138.630370930134
2020-02-10,226,138.36226201223
2020-02-10,326,138.364332814862
2020-02-10,159,89.7731246658942
2020-02-10,197,157.364967011177
2020-02-10,179,55.0501198569958
2020-02-10,145,112.643037465905
2020-02-10,97,107.316112378932
2020-02-10,130,165.179144438445
2020-02-10,87,71.296644172803
2020-02-10,101,40.3163421223855
2020-02-10,92,114.715165621612
2020-02-10,315,141.089047593964
2020-02-10,406,49.1773609420925
2020-02-10,146,85.8266250116256
2020-02-10,111,151.43494977341
2020-02-10,130,109.475371816841
2020-02-10,157,80.2825203186844
2020-02-10,59,54.8322537763986
2020-02-10,136,66.4033024981328
2020-02-10,120,174.049027642056
2020-02-10,79,56.657195809995
2020-02-10,134,106.633357682705
2020-02-10,114,75.0947080557841
2020-02-10,80,103.189703920548
2020-02-10,57,64.1394392284597
2020-02-10,165,78.689937558082
2020-02-10,179,76.0346648374067
2020-02-10,96,64.7405611364223
2020-02-10,40,87.8595796614886
2020-02-10,114,80.4473302776548
2020-02-10,96,113.187835342811
2020-02-10,63,48.4703184165033
2020-02-10,96,66.4040735440514
2020-02-10,95,71.8154143225159
2020-02-10,168,58.917940127862
2020-02-10,260,83.3350224948132
2020-02-10,99,124.565442789514
2020-02-10,97,98.530243243707
2020-02-10,195,103.04796808144
2020-02-10,126,101.445048661669
2020-02-10,114,101.274797204026
2020-02-10,65,72.2756914352652
2020-02-10,132,75.2101901643916
2020-02-10,90,138.918614108432
2020-02-10,165,64.4884410077808
2020-02-10,57,72.5058048781079
2020-02-10,52,90.8241687472666
2020-02-10,105,57.3444533650281
2020-02-10,80,154.717389187235
2020-02-10,72,285.999651612237
2020-02-10,97,38.8262745860447
2020-02-10,189,85.7722430076099
2020-02-10,76,92.3168714365797
2020-02-10,126,105.065197075636
2020-02-10,35,76.5783114265912
2020-02-10,100,71.7420640711286
2020-02-10,111,64.788674345914
2020-02-10,83,65.5885393694197
2020-02-10,86,53.100375724653
2020-02-10,175,140.067642859778
2020-02-10,140,99.4975380370915
2020-02-10,141,80.4923619061005
2020-02-10,48,99.4021838548261
2020-02-10,244,91.8346489222476
2020-02-10,91,116.012146337974
2020-02-10,203,78.8306918148549
2020-02-10,112,107.028817022743
2020-02-10,125,121.329838788772
2020-02-10,89,51.072577363053
2020-02-10,37,39.1915236173537
2020-02-10,92,84.3549257651
2020-02-10,58,67.9404464131724
2020-02-10,35,54.3454045993623
2020-02-10,51,52.8948077457635
2020-02-10,50,36.4320875866453
2020-02-10,42,50.339010975222
2020-02-10,68,51.2338036236475
2020-02-10,43,92.788715688355
2020-02-10,143,124.381641945225
2020-02-10,184,128.545016907718
2020-02-10,62,73.3146132666172
2020-02-10,82,61.6222740536549
2020-02-10,92,47.3235298691975
2020-02-10,84,96.8165256202798
2020-02-10,100,138.406791299827
2020-02-10,75,67.0819138603697
2020-02-10,77,58.3775271276776
2020-02-10,104,47.1368872871352
2020-02-10,41,51.620652080441
2020-02-10,75,74.9214599320828
2020-02-10,164,66.6958524736657
2020-02-10,44,77.5223243038906
2020-02-10,115,84.6794543490358
2020-02-10,42,69.0294083161151
2020-02-10,25,197.166724969838
2020-02-10,112,109.692992929366
2020-02-10,125,77.7408327449069
2020-02-10,104,135.149549753209
2020-02-10,85,138.16099590082
2020-02-10,116,89.1073343477857
2020-02-10,88,74.2177491260619
2020-02-10,376,220.096912601162
2020-02-10,752,181.103839769737
2020-02-10,262,165.235773660091
2020-02-10,281,178.210801307043
2020-02-10,196,107.970325013231
2020-02-10,154,129.912083287373
2020-02-10,90,108.178964267602
2020-02-10,32,119.800497992609
2020-02-10,133,81.8590827363543
2020-02-10,54,110.805255081322
2020-02-10,191,122.715891622127
2020-02-10,68,90.9439365232521
2020-02-10,91,32.9754774842979
2020-02-10,84,57.4506041975086
2020-02-10,108,132.076386981167
2020-02-10,264,244.769084282681
2020-02-10,250,229.55994863136
2020-02-10,157,140.846819890922
2020-02-10,42,62.8780079563484
2020-02-10,112,167.212966807796
2020-02-10,85,44.9163879430816
2020-02-10,56,49.7980656990663
2020-02-10,114,112.975336962022
2020-02-10,78,157.409160751695
2020-02-10,72,50.6579807969941
2020-02-10,174,89.6337192256729
2020-02-10,45,77.6432639008249
2020-02-10,81,203.535613493987
2020-02-10,365,128.732848687548
2020-02-10,146,73.5098335045384
2020-02-10,188,110.300027305095
2020-02-10,87,49.4238765164888
2020-02-10,189,81.2603480782934
2020-02-10,154,100.828617978415
2020-02-10,78,92.9288045855641
2020-02-10,63,74.8205941159451
2020-02-10,100,101.917203953459
2020-02-10,94,79.5960452782251
2020-02-10,116,111.251032020234
2020-02-10,103,81.116627070839
2020-02-10,123,84.3467000531222
2020-02-10,61,85.5503587770421
2020-02-10,197,84.7154871783993
2020-02-10,187,80.7936987461497
2020-02-10,62,73.1169826707925
2020-02-10,76,163.500839134436
2020-02-10,124,142.00127291281
2020-02-10,238,84.5538800780599
2020-02-10,128,168.132493031508
2020-02-10,67,46.7828043938346
2020-02-10,61,55.1602937470667
2020-02-10,97,159.386079080477
2020-02-10,149,64.732219636467
2020-02-10,242,109.527908081877
2020-02-10,240,90.3820780590122
2020-02-10,30,153.515372041685
2020-02-10,230,96.9455522188436
2020-02-10,118,38.2903436168507
2020-02-10,47,82.0251513546726
2020-02-10,55,114.922220439367
2020-02-10,99,60.7088462433083
2020-02-10,44,54.5703584752006
2020-02-10,44,71.2104747224224
2020-02-10,51,37.2436076250166
2020-02-10,53,35.2026224509485
2020-02-10,61,34.5928927847977
2020-02-10,33,47.2364908401539
2020-02-10,59,59.918238902882
2020-02-10,64,72.0709265045859
2020-02-10,98,62.1915788393173
2020-02-10,76,50.5243424644508
2020-02-10,56,59.1015213603796
2020-02-10,38,37.3237324354317
2020-02-10,66,45.7330372075859
2020-02-10,50,36.6358711293229
2020-02-10,27,38.6354842116202
2020-02-10,38,44.0739099426782
2020-02-10,70,31.3743085780147
2020-02-10,113,36.6842879828409
2020-02-10,30,59.5311493958454
2020-02-10,23,53.1471087478714
2020-02-10,76,76.8311178902613
2020-02-10,105,54.1213651233306
2020-02-10,43,31.3653594292986
2020-02-10,100,36.6979187248472
2020-02-10,28,22.3210582331388
2020-02-10,46,36.0592307034316
2020-02-10,75,71.9458780008405
2020-02-10,338,184.069756029875
2020-02-10,276,183.818345125995
2020-02-10,21,19.0155727623807
2020-02-10,30,53.5658943667673
2020-02-10,82,112.818558909103
2020-02-10,161,58.918912447866
2020-02-10,110,99.5679318349938
2020-02-10,418,122.535727631371
2020-02-10,183,175.206465076681
2020-02-10,229,147.16434105261
2020-02-10,121,21.4671759545909
2020-02-10,55,58.0559465830579
2020-02-10,65,41.3538186663866
2020-02-10,161,72.6073456545476
2020-02-10,36,28.4061997131478
2020-02-10,161,124.375392267594
2020-02-10,65,48.7555959179641
2020-02-10,83,86.915471329278
2020-02-10,108,59.1915200923531
2020-02-10,81,102.596524520849
2020-02-10,108,45.6315706402306
2020-02-10,129,93.2384612899246
2020-02-10,158,117.800423658903
2020-02-10,149,81.8586483898341
2020-02-10,161,89.0178468781888
2020-02-10,158,102.566960678188
2020-02-10,153,149.038290952849
2020-02-10,201,74.8471364237879
2020-02-10,72,102.240452711311
2020-02-10,95,127.18356592597
2020-02-10,222,94.1891032166569
2020-02-10,206,129.260195353205
2020-02-10,54,66.8520661885284
2020-02-10,119,85.1801957561087
2020-02-10,83,95.4265400865888
2020-02-10,127,110.226182242019
2020-02-10,54,47.9312330521261
2020-02-10,100,28.1784648511034
2020-02-10,107,22.8557153013399
2020-02-10,24,25.1379457204502
2020-02-10,42,33.3837310878149
2020-02-10,39,35.4724528086118
2020-02-10,40,39.3182732084167
2020-02-10,25,43.4123308361627
2020-02-10,115,34.3540564299299
2020-02-10,45,72.0188545355792
2020-02-10,140,111.032309917248
2020-02-10,227,122.071497888927
2020-02-10,268,181.822043276667
2020-02-10,203,136.174082910628
2020-02-10,66,88.5812934109492
2020-02-10,102,70.8393189422929
2020-02-10,84,115.213206708971
2020-02-10,133,67.3710581517344
2020-02-10,123,99.6387064325117
2020-02-10,97,105.145755671961
2020-02-10,129,23.8169285986934
2020-02-10,33,30.7032152781293
2020-02-10,20,39.4967090786953
2020-02-10,37,25.0174193425523
2020-02-10,16,61.1718441465916
2020-02-10,128,43.4644708017046
2020-02-10,88,77.3987454260065
2020-02-10,139,100.983844882307
2020-02-10,44,50.161837752586
2020-02-10,52,36.1480739142794
2020-02-10,57,42.6310293576826
2020-02-10,174,149.02602795196
2020-02-10,107,151.929946811907
2020-02-10,90,116.216168344166
2020-02-10,165,144.091436076614
2020-02-10,209,230.801023862528
2020-02-10,331,195.724742641189
2020-02-10,223,154.157199479715
2020-02-10,252,198.833446338855
2020-02-10,360,220.843030302911
2020-02-10,120,75.2543754192329
2020-02-10,151,84.1063256956268
2020-02-10,45,110.98916108024
2020-02-10,120,62.9460432591808
2020-02-10,88,70.5170458588783
2020-02-10,98,93.4162486255299
2020-02-10,41,172.361162016801
2020-02-10,250,98.4337217832775
2020-02-10,59,65.3957913133713
2020-02-10,53,43.0901743279132
2020-02-10,30,37.403464735367
2020-02-10,60,98.1972762493942
2020-02-10,337,64.8413906150274
2020-02-10,85,66.6287481407121
2020-02-10,37,71.6159559552822
2020-02-10,31,47.9484203008485
2020-02-10,75,77.9752421022673
2020-02-10,102,100.866715575759
2020-02-10,88,48.4540244493183
2020-02-10,48,52.2912434125499
2020-02-10,165,196.907478745935
2020-02-10,141,57.8009643415545
2020-02-10,75,150.842082292874
2020-02-10,115,138.113702320375
2020-02-10,48,45.8432531333553
2020-02-10,125,94.368251488432
2020-02-10,50,79.7079941035595
2020-02-10,187,133.310702226953
2020-02-10,103,103.095818861927
2020-02-10,51,77.1721585881742
2020-02-10,72,65.0585587164068
2020-02-10,79,55.3750342204265
2020-02-10,259,182.139911100024
2020-02-10,154,84.8402310025207
2020-02-10,120,96.0699042591289
2020-02-10,138,110.778214499535
2020-02-10,116,103.541760644558
2020-02-10,60,109.844018236967
2020-02-10,86,130.732872448671
2020-02-10,144,102.288479908494
2020-02-10,77,83.3753672149489
2020-02-10,461,183.33256959144
2020-02-10,159,168.235994023199
2020-02-10,182,161.166221941738
2020-02-10,245,117.887009356249
2020-02-10,104,114.394292349069
2020-02-10,114,100.655305016562
2020-02-10,166,124.732537531207
2020-02-10,72,144.906568887693
2020-02-10,167,75.9381933839934
2020-02-10,100,99.9190592990086
2020-02-10,171,139.936298016574
2020-02-10,121,76.3375096143805
2020-02-10,192,93.1011228365969
2020-02-10,133,57.8315079305303
2020-02-10,91,44.9360567473095
2020-02-10,15,26.2998117069026
2020-02-10,23,43.3949120711576
2020-02-10,71,67.7565603666582
2020-02-10,273,102.805371940033
2020-02-10,217,153.159294479962
2020-02-10,54,43.4659389682039
2020-02-10,146,54.6594058129536
