"day","empirical","exp"
2020-02-10,119,163.748994457902
2020-02-10,231,82.8826534657211
2020-02-10,133,149.019879201519
2020-02-10,265,160.72787688712
2020-02-10,79,193.767346838705
2020-02-10,32,119.667841247378
2020-02-10,403,292.204514954854
2020-02-10,83,246.716344911837
2020-02-10,115,95.9920660256024
2020-02-10,90,70.1297145825856
2020-02-10,321,138.71463106363
2020-02-10,52,32.532739463717
2020-02-10,44,49.5225960074964
2020-02-10,109,31.6132601396335
2020-02-10,138,57.478575126814
2020-02-10,116,87.9760336743897
2020-02-10,98,64.1640752611275
2020-02-10,90,62.0504991060457
2020-02-10,145,94.0135776126659
2020-02-10,75,71.6604597354005
2020-02-10,163,77.1677004962142
2020-02-10,117,120.47606294855
2020-02-10,96,130.676787619352
2020-02-10,116,122.229665411389
2020-02-10,66,78.1685306599673
2020-02-10,120,116.558254156129
2020-02-10,166,106.85269019279
2020-02-10,231,157.181281098302
2020-02-10,114,137.238300467785
2020-02-10,57,92.0799070805894
2020-02-10,76,53.7861653419812
2020-02-10,156,164.014068648937
2020-02-10,189,176.708495073178
2020-02-10,98,113.858133819934
2020-02-10,245,163.234844868005
2020-02-10,114,103.298193410906
2020-02-10,86,122.109112504102
2020-02-10,179,98.1618553380748
2020-02-10,184,111.834853058557
2020-02-10,155,122.169993734239
2020-02-10,145,102.869556849397
2020-02-10,42,84.3319443579646
2020-02-10,97,79.1702147465582
2020-02-10,216,177.933386961131
2020-02-10,78,86.7263690597497
2020-02-10,163,135.272817279051
2020-02-10,257,116.916400117418
2020-02-10,179,140.208320775313
2020-02-10,127,76.5573830999801
2020-02-10,37,79.8389167667102
2020-02-10,237,122.272896027972
2020-02-10,332,158.457546359256
2020-02-10,282,67.9996064079539
2020-02-10,295,159.031258880477
2020-02-10,48,175.088929651589
2020-02-10,516,107.429411704839
2020-02-10,178,101.417142907193
2020-02-10,195,127.998311767206
2020-02-10,45,94.263058079
2020-02-10,164,152.68002158247
2020-02-10,92,128.052743204867
2020-02-10,96,54.3798730099096
2020-02-10,102,186.758180866084
2020-02-10,157,63.8102726210526
2020-02-10,92,100.255560271311
2020-02-10,263,82.0635931424991
2020-02-10,322,104.611754672483
2020-02-10,429,137.779571779546
2020-02-10,218,112.926530921659
2020-02-10,149,103.426064826118
2020-02-10,166,106.319288827373
2020-02-10,179,103.240690242348
2020-02-10,214,231.28754613183
2020-02-10,211,393.050441828075
2020-02-10,203,247.062282622953
2020-02-10,341,217.21264287835
2020-02-10,442,200.853235996398
2020-02-10,177,150.274061940442
2020-02-10,225,375.053808944778
2020-02-10,272,363.901611644103
2020-02-10,402,187.802447257972
2020-02-10,78,103.511195334335
2020-02-10,78,91.7597009186681
2020-02-10,78,70.598857813505
2020-02-10,61,86.3606681011256
2020-02-10,94,152.111672658654
2020-02-10,129,196.273798825076
2020-02-10,135,134.619438477602
