"msa","county","day","empirical","model"
"Atlanta","13171","2020-02-10",207,145.890028174952
"Atlanta","13171","2020-02-10",617,208.413436052312
"Atlanta","13171","2020-02-10",63,142.286264875442
"Atlanta","13171","2020-02-10",174,223.921611970264
"Atlanta","13171","2020-02-10",270,163.665997601674
"Atlanta","13171","2020-02-10",254,182.577377699181
"Atlanta","13171","2020-02-10",430,206.029012479864
"Atlanta","13171","2020-02-10",209,298.545226497057
"Atlanta","13171","2020-02-10",595,200.743717688369
"Atlanta","13171","2020-02-10",339,187.935219786281
"Atlanta","13171","2020-02-10",90,301.449043079571
"Atlanta","13171","2020-02-10",148,204.024611131666
"Atlanta","13063","2020-02-14",205,140.958362284024
"Atlanta","13063","2020-02-14",248,178.611876820364
"Atlanta","13063","2020-02-14",160,157.7671804545
"Atlanta","13063","2020-02-14",360,219.639609063464
"Atlanta","13063","2020-02-14",369,248.440190947911
"Atlanta","13063","2020-02-14",243,91.316251506078
"Atlanta","13063","2020-02-14",515,247.18613372872
"Atlanta","13063","2020-02-14",225,155.516649391588
"Atlanta","13063","2020-02-14",363,170.435410811779
"Atlanta","13063","2020-02-14",284,277.451804038206
"Atlanta","13063","2020-02-14",98,222.531640955808
"Atlanta","13063","2020-02-14",1614,406.099748921928
"Atlanta","13063","2020-02-14",235,374.37431836265
"Atlanta","13063","2020-02-14",524,270.870803017033
"Atlanta","13063","2020-02-14",67,186.991504483035
"Atlanta","13063","2020-02-14",354,550.200511815996
"Atlanta","13063","2020-02-14",821,370.599831437721
"Atlanta","13063","2020-02-14",135,223.890396148383
"Atlanta","13063","2020-02-14",149,446.008229442446
"Atlanta","13063","2020-02-14",321,270.346885712313
"Atlanta","13063","2020-02-14",303,216.507709818786
"Atlanta","13063","2020-02-14",447,216.815221191553
"Atlanta","13063","2020-02-14",747,271.543683821882
"Atlanta","13063","2020-02-14",418,306.354983320482
"Atlanta","13063","2020-02-14",383,334.115228613149
"Atlanta","13063","2020-02-14",300,263.724970107653
"Atlanta","13063","2020-02-14",398,368.212076684114
"Atlanta","13063","2020-02-14",585,222.173801131208
"Atlanta","13063","2020-02-14",231,311.630278083956
"Atlanta","13063","2020-02-14",91,116.784361666789
"Atlanta","13063","2020-02-14",107,94.7076955493324
"Atlanta","13063","2020-02-14",140,121.288543190774
"Atlanta","13063","2020-02-14",215,284.748079774879
"Atlanta","13063","2020-02-14",203,199.42804212411
"Atlanta","13063","2020-02-14",84,125.957075258231
"Atlanta","13063","2020-02-14",71,86.0914607023851
"Atlanta","13063","2020-02-14",278,177.86213862207
"Atlanta","13063","2020-02-14",63,197.438929037601
"Atlanta","13063","2020-02-14",204,314.38042454113
"Atlanta","13063","2020-02-14",178,217.366554402656
"Atlanta","13063","2020-02-14",235,275.324296911735
"Atlanta","13063","2020-02-14",536,311.729548064725
"Atlanta","13063","2020-02-14",562,329.527909364027
"Atlanta","13063","2020-02-14",307,202.188015496096
"Atlanta","13063","2020-02-14",258,252.982446184474
"Atlanta","13063","2020-02-14",313,220.159747910658
"Atlanta","13063","2020-02-14",306,245.928120364344
"Atlanta","13063","2020-02-14",145,133.948804890424
"Atlanta","13063","2020-02-14",290,238.604388546989
"Atlanta","13063","2020-02-14",356,175.372212112749
"Atlanta","13063","2020-02-14",201,128.994766938046
"Atlanta","13063","2020-02-14",208,174.788808725658
"Atlanta","13063","2020-02-14",426,288.162314502798
"Atlanta","13063","2020-02-14",236,258.175882875529
"Atlanta","13063","2020-02-14",91,195.481502944267
"Atlanta","13063","2020-02-14",167,144.049425283565
"Atlanta","13063","2020-02-14",100,123.842271465028
"Atlanta","13063","2020-02-14",240,264.219987254624
"Atlanta","13063","2020-02-14",337,206.884587731608
"Atlanta","13063","2020-02-14",267,108.930351683148
"Atlanta","13063","2020-02-14",160,268.548809141043
"Atlanta","13063","2020-02-14",349,383.456997767549
"Atlanta","13063","2020-02-14",289,260.721831698953
"Atlanta","13063","2020-02-14",243,197.128258639905
"Atlanta","13063","2020-02-14",250,315.936803962665
"Atlanta","13063","2020-02-14",244,124.933518750291
"Atlanta","13063","2020-02-14",190,214.751401412073
"Atlanta","13063","2020-02-14",326,280.300903402761
"Atlanta","13063","2020-02-14",149,286.897506624832
"Atlanta","13063","2020-02-14",219,371.117243432979
"Atlanta","13063","2020-02-14",274,342.689444764807
"Atlanta","13063","2020-02-14",189,124.307051536577
"Atlanta","13063","2020-02-14",562,208.821327998592
"Atlanta","13063","2020-02-14",773,451.89012906862
"Atlanta","13063","2020-02-14",659,409.794772047772
"Atlanta","13063","2020-02-14",400,409.581904258646
"Atlanta","13063","2020-02-14",416,300.758715655276
"Atlanta","13063","2020-02-14",385,230.129860401482
"Atlanta","13063","2020-02-14",198,173.178081621631
"Atlanta","13063","2020-02-14",298,173.187241432499
"Atlanta","13063","2020-02-14",483,126.334868331253
"Atlanta","13063","2020-02-14",391,231.46913386342
"Atlanta","13063","2020-02-14",516,210.524336412398
"Atlanta","13063","2020-02-14",215,241.472085129372
"Atlanta","13063","2020-02-14",0,179.769233809454
"Atlanta","13063","2020-02-14",498,316.746641396895
"Atlanta","13063","2020-02-14",431,284.316982533048
"Atlanta","13063","2020-02-14",620,210.307968317027
"Atlanta","13063","2020-02-14",240,339.418554499987
"Atlanta","13063","2020-02-14",339,323.654180317342
"Atlanta","13063","2020-02-14",183,112.574250550837
"Atlanta","13063","2020-02-14",268,177.751817093012
"Atlanta","13063","2020-02-14",425,410.480870675206
"Atlanta","13063","2020-02-14",348,319.208251586253
"Atlanta","13063","2020-02-14",318,193.013850532436
"Atlanta","13063","2020-02-14",275,179.693992110001
"Atlanta","13063","2020-02-14",292,315.761151760663
"Atlanta","13063","2020-02-14",399,421.526037498348
"Atlanta","13063","2020-02-14",317,370.735732696233
"Atlanta","13063","2020-02-14",227,247.483924087398
"Atlanta","13063","2020-02-14",166,249.656988461575
"Atlanta","13063","2020-02-14",307,257.817540793672
"Atlanta","13063","2020-02-14",337,207.861723131612
"Atlanta","13063","2020-02-14",274,287.492814959558
"Atlanta","13063","2020-02-14",356,304.782322408599
"Atlanta","13063","2020-02-14",350,400.883087984972
"Atlanta","13063","2020-02-14",385,212.590271568713
"Atlanta","13063","2020-02-14",254,301.542930740597
"Atlanta","13063","2020-02-14",315,187.312167582223
"Atlanta","13063","2020-02-14",295,422.743487233043
"Atlanta","13063","2020-02-14",160,177.349068644057
"Atlanta","13063","2020-02-14",745,652.428509241141
"Atlanta","13063","2020-02-14",349,198.716404395877
